"TSF","species","height","low","high","scenario"
43,"Pima",1.46856925470501,1.44916274298659,1.49152686511806,"CPCRW_nomoosehare"
43,"Potr",7.40612736443003,6.35553285072678,8.42393964208519,"CPCRW_nomoosehare"
44,"Bene",13.3756737709045,9.14541339874268,17.6059341430664,"CPCRW_nomoosehare"
44,"Pigl",1.92408765002317,1.88105260345639,1.96638230826106,"CPCRW_nomoosehare"
44,"Pima",1.48937418465842,1.46835629408323,1.50957406084998,"CPCRW_nomoosehare"
44,"Potr",7.55442548810717,6.5784503747528,8.51841071541188,"CPCRW_nomoosehare"
45,"Bene",13.5371770858765,9.34059715270996,17.733757019043,"CPCRW_nomoosehare"
45,"Pigl",1.95544663635985,1.91152685370118,2.00268048207292,"CPCRW_nomoosehare"
45,"Pima",1.50985565858952,1.48800076295717,1.53127935874226,"CPCRW_nomoosehare"
45,"Potr",7.6800945718707,6.73913386285169,8.72945892482774,"CPCRW_nomoosehare"
46,"Bene",13.7179799079895,9.52313327789307,17.9128265380859,"CPCRW_nomoosehare"
46,"Pigl",2.00264489285478,1.96416464396269,2.04805275392032,"CPCRW_nomoosehare"
46,"Pima",1.51876418880092,1.49726974514305,1.53904703342032,"CPCRW_nomoosehare"
46,"Potr",7.77141284885861,6.72503583126279,8.86806604479827,"CPCRW_nomoosehare"
47,"Bene",13.8345789909363,9.64822864532471,18.0209293365479,"CPCRW_nomoosehare"
47,"Pigl",2.04146973937983,1.99718917789751,2.08825579469462,"CPCRW_nomoosehare"
47,"Pima",1.52561637615381,1.50593700706427,1.54717524417308,"CPCRW_nomoosehare"
47,"Potr",7.86785425166768,6.82511193396349,8.83603020028092,"CPCRW_nomoosehare"
48,"Bene",13.9974093437195,9.81606864929199,18.178750038147,"CPCRW_nomoosehare"
48,"Pigl",2.06861062249703,2.01713558678625,2.11368153741334,"CPCRW_nomoosehare"
48,"Pima",1.52841728223127,1.5085281258308,1.54982531598835,"CPCRW_nomoosehare"
48,"Potr",7.82410485122217,6.75343405200433,8.78792737698726,"CPCRW_nomoosehare"
49,"Bene",14.1955275535583,10.0422945022583,18.3487606048584,"CPCRW_nomoosehare"
49,"Pigl",2.11422412121161,2.06258888373478,2.16655283673514,"CPCRW_nomoosehare"
49,"Pima",1.5329773266163,1.51198847523628,1.55367483424582,"CPCRW_nomoosehare"
49,"Potr",7.98641036735708,6.94302361261792,9.06497214667854,"CPCRW_nomoosehare"
50,"Bene",14.375406742096,10.2551031112671,18.4957103729248,"CPCRW_nomoosehare"
50,"Pigl",2.14997816892285,2.09742850990535,2.20452220736523,"CPCRW_nomoosehare"
50,"Pima",1.53682614377969,1.51785195553194,1.5581697308651,"CPCRW_nomoosehare"
50,"Potr",8.12243208462064,7.08248583434965,9.25816581533747,"CPCRW_nomoosehare"
51,"Bene",14.5338044166565,10.4035491943359,18.6640596389771,"CPCRW_nomoosehare"
51,"Pigl",2.20651391332178,2.15323307454565,2.26210972313682,"CPCRW_nomoosehare"
51,"Pima",1.54059692882708,1.51943886165564,1.56170619027122,"CPCRW_nomoosehare"
51,"Potr",8.16812093989856,7.05406194064447,9.30062379287471,"CPCRW_nomoosehare"
52,"Bene",14.677631855011,10.5446395874023,18.8106241226196,"CPCRW_nomoosehare"
52,"Pigl",2.27123183427056,2.21417192086131,2.33332768685019,"CPCRW_nomoosehare"
52,"Pima",1.54761094490428,1.52790053458911,1.56891066934366,"CPCRW_nomoosehare"
52,"Potr",7.64536373573924,6.54868604516487,8.76001941892544,"CPCRW_nomoosehare"
53,"Bene",14.8463335037231,10.7262353897095,18.9664316177368,"CPCRW_nomoosehare"
53,"Pigl",2.31998471583097,2.25785602835559,2.37875306050094,"CPCRW_nomoosehare"
53,"Pima",1.55969789894158,1.53941191355805,1.57938248747559,"CPCRW_nomoosehare"
53,"Potr",7.41768275091853,6.38474462701311,8.59161677826816,"CPCRW_nomoosehare"
54,"Bene",19.1179313659668,19.1179313659668,19.1179313659668,"CPCRW_nomoosehare"
54,"Pigl",2.36581472046855,2.30451617096004,2.42890234408928,"CPCRW_nomoosehare"
54,"Pima",1.5669932373837,1.546945912844,1.58824281535719,"CPCRW_nomoosehare"
54,"Potr",7.06121325510704,5.95953063843741,8.18854022560224,"CPCRW_nomoosehare"
