"TSF","species","height","low","high","scenario"
2,"Bene",0.14378497004509,0.14378497004509,0.14378497004509,"CPCRW_hare"
2,"Pigl",3.98136969407399,3.91899561882019,4.0437437693278,"CPCRW_hare"
2,"Pima",4.18367036183675,4.18367036183675,4.18367036183675,"CPCRW_hare"
2,"Potr",4.59498703479767,4.59498703479767,4.59498703479767,"CPCRW_hare"
3,"Bene",0.191441059112549,0.142515912652016,0.285774499177933,"CPCRW_hare"
3,"Pigl",0.125706110768993,0.0973212546776304,0.168320840950004,"CPCRW_hare"
3,"Pima",0.132411060597887,0.091763598351509,0.193285002379375,"CPCRW_hare"
3,"Potr",2.26870151981711,0.251655600965023,4.2857474386692,"CPCRW_hare"
4,"Bene",0.335594583302737,0.20677461847663,0.475466161966324,"CPCRW_hare"
4,"Pigl",0.13856897878249,0.113917518549559,0.173098653603404,"CPCRW_hare"
4,"Pima",0.127507714995582,0.104720645240912,0.161038842563158,"CPCRW_hare"
4,"Potr",2.0527697290693,0.838439040950366,3.63422728266035,"CPCRW_hare"
5,"Bene",0.588155880570412,0.414479434490204,0.770911410450936,"CPCRW_hare"
5,"Pigl",0.151253039267091,0.131482440845806,0.174459819066725,"CPCRW_hare"
5,"Pima",0.136640092505239,0.119868302715676,0.160724443800787,"CPCRW_hare"
5,"Potr",2.21203955456063,1.00047823828128,3.4884574762925,"CPCRW_hare"
6,"Bene",1.66698397159576,0.795743644237518,3.17271152019501,"CPCRW_hare"
6,"Pigl",0.170197146856792,0.15302475418382,0.194647192978199,"CPCRW_hare"
6,"Pima",0.150741661979065,0.137330115028055,0.170950136178123,"CPCRW_hare"
6,"Potr",1.61831743376596,0.760850434909974,2.59373070121344,"CPCRW_hare"
7,"Bene",2.55738858580589,1.20322326819102,3.96631816228231,"CPCRW_hare"
7,"Pigl",0.201479088903821,0.183274924340025,0.223644610035737,"CPCRW_hare"
7,"Pima",0.167529042411602,0.15597179229442,0.184890948003262,"CPCRW_hare"
7,"Potr",1.73195004562537,0.900291644707322,2.66014786161482,"CPCRW_hare"
8,"Bene",3.00430161158244,1.61259915431341,4.51492220709721,"CPCRW_hare"
8,"Pigl",0.227488939101143,0.209320084556681,0.251774639565978,"CPCRW_hare"
8,"Pima",0.190249123336319,0.177010516303604,0.206441789337394,"CPCRW_hare"
8,"Potr",1.57934677321464,0.90564490116667,2.27128216745332,"CPCRW_hare"
9,"Bene",3.50408693552017,2.08862094183763,5.18704293568929,"CPCRW_hare"
9,"Pigl",0.25415439344024,0.235755705469818,0.276710694399395,"CPCRW_hare"
9,"Pima",0.207968321078847,0.196430717225188,0.22471971516433,"CPCRW_hare"
9,"Potr",3.10846434517103,2.60795852657259,3.53625035637537,"CPCRW_hare"
10,"Bene",4.04738156795502,2.61150487263997,5.7176938543717,"CPCRW_hare"
10,"Pigl",0.284655078955673,0.26482402269962,0.306097030118664,"CPCRW_hare"
10,"Pima",0.232329517978696,0.220040694480367,0.248717458557533,"CPCRW_hare"
10,"Potr",3.90067949913545,3.64925461002544,4.12663908337613,"CPCRW_hare"
11,"Bene",4.55330349604289,3.08821992079417,6.303193333745,"CPCRW_hare"
11,"Pigl",0.31730386191128,0.298357981474381,0.341594809485055,"CPCRW_hare"
11,"Pima",0.257578833947769,0.244702679012499,0.272445130142348,"CPCRW_hare"
11,"Potr",4.14294509169231,3.88950478070557,4.37368718796546,"CPCRW_hare"
12,"Bene",5.26989104270935,3.46604490280151,7.34261638641357,"CPCRW_hare"
12,"Pigl",0.355111079783323,0.334742758078585,0.379282641396804,"CPCRW_hare"
12,"Pima",0.28530834576297,0.272044519702821,0.300274555561058,"CPCRW_hare"
12,"Potr",4.44801015930246,4.18763165661354,4.68088463657905,"CPCRW_hare"
13,"Bene",6.83263483577304,3.77266144752502,9.13817469278971,"CPCRW_hare"
13,"Pigl",0.396963120496392,0.373935158142196,0.425649512883621,"CPCRW_hare"
13,"Pima",0.315926672612645,0.30094576540986,0.333523343569228,"CPCRW_hare"
13,"Potr",4.51020895691201,4.22838178770937,4.78751812316959,"CPCRW_hare"
14,"Bene",8.77271135648092,7.98109197616577,9.56433073679606,"CPCRW_hare"
14,"Pigl",0.436858556628594,0.412314004837932,0.464145080448021,"CPCRW_hare"
14,"Pima",0.3452564132564,0.329291677789166,0.361579236876442,"CPCRW_hare"
14,"Potr",4.70191170295647,4.40035708748561,5.01639681268859,"CPCRW_hare"
15,"Bene",9.17230027516683,8.41910762786865,9.92549292246501,"CPCRW_hare"
15,"Pigl",0.475198780938315,0.450338642549681,0.505270015265071,"CPCRW_hare"
15,"Pima",0.376395515557848,0.361132351621615,0.394763799982986,"CPCRW_hare"
15,"Potr",4.75576902939252,4.37102233489097,5.10138419023399,"CPCRW_hare"
16,"Bene",9.62490317026773,8.96602783203125,10.2837785085042,"CPCRW_hare"
16,"Pigl",0.519017745834654,0.4934103723543,0.549605501923181,"CPCRW_hare"
16,"Pima",0.4093252042696,0.393056821644208,0.427853269518531,"CPCRW_hare"
16,"Potr",4.802169398093,4.36311459089319,5.21854472180819,"CPCRW_hare"
17,"Bene",9.99664654731749,9.32048301696777,10.6728100776672,"CPCRW_hare"
17,"Pigl",0.567804328925179,0.540266998926072,0.596883002494223,"CPCRW_hare"
17,"Pima",0.439986988961753,0.425199355586195,0.455427449645806,"CPCRW_hare"
17,"Potr",4.90734885607524,4.44895689676864,5.34643567988635,"CPCRW_hare"
18,"Bene",10.3672923564911,9.62339010238647,11.1111946105957,"CPCRW_hare"
