"TSF","species","height","low","high","scenario"
2,"Bene",0.154188573360443,0.154188573360443,0.154188573360443,"CPCRW_moosehare"
2,"Pigl",4.04133224487305,3.98264074325562,4.10002374649048,"CPCRW_moosehare"
2,"Potr",1.6536163472467,0.177168026566505,4.60228459040324,"CPCRW_moosehare"
3,"Bene",0.241708539426327,0.16643887758255,0.316978201270103,"CPCRW_moosehare"
3,"Pigl",0.141715498416163,0.107915536214462,0.188058285575084,"CPCRW_moosehare"
3,"Pima",0.108073901072799,0.0918469485729179,0.140257242361763,"CPCRW_moosehare"
3,"Potr",0.678280715576627,0.23951929522904,1.51203478017088,"CPCRW_moosehare"
4,"Bene",0.469161033630371,0.352349281311035,0.585972785949707,"CPCRW_moosehare"
4,"Pigl",0.150456402203283,0.123410849476103,0.184961244045461,"CPCRW_moosehare"
4,"Pima",0.131773708316441,0.107183548195267,0.164232360323797,"CPCRW_moosehare"
4,"Potr",1.28871830037189,0.525208860441215,2.14738240412658,"CPCRW_moosehare"
5,"Bene",0.714428409934044,0.578211903572083,0.850644916296005,"CPCRW_moosehare"
5,"Pigl",0.1706051177519,0.147514492187639,0.197477129232897,"CPCRW_moosehare"
5,"Pima",0.141825870730541,0.123360962365706,0.164534106329146,"CPCRW_moosehare"
5,"Potr",1.21327895948425,0.548174344514611,1.98467287244228,"CPCRW_moosehare"
6,"Bene",3.18222897582584,2.05658172236548,4.2730966673957,"CPCRW_moosehare"
6,"Pigl",0.18561648015856,0.164465223160839,0.211512016604585,"CPCRW_moosehare"
6,"Pima",0.155396273191644,0.139595782815096,0.176463038808218,"CPCRW_moosehare"
6,"Potr",1.26824420769558,0.678060395803979,1.95106046278538,"CPCRW_moosehare"
7,"Bene",3.99995334659304,2.49341872220947,5.04821159328733,"CPCRW_moosehare"
7,"Pigl",0.215121233832948,0.194174331090759,0.240321667027237,"CPCRW_moosehare"
7,"Pima",0.173356576593927,0.158992964006864,0.193062332402093,"CPCRW_moosehare"
7,"Potr",1.49511573057283,0.897374182984685,2.18752376617243,"CPCRW_moosehare"
8,"Bene",4.59805942717053,3.04174586023603,5.73586713700068,"CPCRW_moosehare"
8,"Pigl",0.246969275978937,0.225335716797346,0.272606776634427,"CPCRW_moosehare"
8,"Pima",0.196369327420559,0.181925576171021,0.215291282548545,"CPCRW_moosehare"
8,"Potr",1.60063196077115,0.994488580700838,2.24028838515903,"CPCRW_moosehare"
9,"Bene",5.1434641849427,3.6113229169732,6.34649126430352,"CPCRW_moosehare"
9,"Pigl",0.274477750208044,0.253415935702621,0.298450360071919,"CPCRW_moosehare"
9,"Pima",0.212166307071326,0.198839748305023,0.228599609528601,"CPCRW_moosehare"
9,"Potr",3.14058504510542,2.71486545994535,3.5579366308455,"CPCRW_moosehare"
10,"Bene",5.71208913553329,4.07558477095195,6.95404407921292,"CPCRW_moosehare"
10,"Pigl",0.30422762441113,0.283171921267638,0.325512053472642,"CPCRW_moosehare"
10,"Pima",0.233240519893131,0.221523067095564,0.249238922334395,"CPCRW_moosehare"
10,"Potr",3.78309334964024,3.52907688212938,4.02867668296434,"CPCRW_moosehare"
11,"Bene",5.96830953402179,4.53669947104795,7.28914151713252,"CPCRW_moosehare"
11,"Pigl",0.333952061080885,0.314406048648559,0.358830178696394,"CPCRW_moosehare"
11,"Pima",0.256364196173229,0.244990746195739,0.270128412054876,"CPCRW_moosehare"
11,"Potr",3.97887874941577,3.71154938696317,4.2187380522382,"CPCRW_moosehare"
12,"Bene",6.52354975867839,5.19601041440453,7.77508840290209,"CPCRW_moosehare"
12,"Pigl",0.371192538029944,0.348337693126364,0.395544834395218,"CPCRW_moosehare"
12,"Pima",0.282182159563854,0.271357972539199,0.296088591844756,"CPCRW_moosehare"
12,"Potr",4.12815899088877,3.84125814678084,4.4117881943287,"CPCRW_moosehare"
13,"Bene",7.85805331752414,6.59376101683057,8.83911802503798,"CPCRW_moosehare"
13,"Pigl",0.410403341385787,0.386406342059169,0.435460895338759,"CPCRW_moosehare"
13,"Pima",0.311815281799117,0.299825297072464,0.325925128629623,"CPCRW_moosehare"
13,"Potr",4.2753928140834,3.94384448352193,4.56601148173754,"CPCRW_moosehare"
14,"Bene",8.89870371341705,8.00422055721283,9.42417879740397,"CPCRW_moosehare"
14,"Pigl",0.451293780052047,0.427186471816907,0.476287442790102,"CPCRW_moosehare"
14,"Pima",0.344737270586058,0.33198003107379,0.359264675447554,"CPCRW_moosehare"
14,"Potr",4.4515847653406,4.11457603950089,4.75226695340276,"CPCRW_moosehare"
15,"Bene",7.75999303791258,4.54952742391162,9.80072481367323,"CPCRW_moosehare"
15,"Pigl",0.49254279479848,0.466393565389796,0.519687250986221,"CPCRW_moosehare"
15,"Pima",0.380012203399844,0.366722385338554,0.394145118663675,"CPCRW_moosehare"
15,"Potr",4.68824177982257,4.37081184842409,5.03557872798713,"CPCRW_moosehare"
16,"Bene",8.18215264711115,4.88552668962213,10.316786008411,"CPCRW_moosehare"
16,"Pigl",0.537712830151997,0.51184231957032,0.565586375533082,"CPCRW_moosehare"
16,"Pima",0.414369726724734,0.400983413912613,0.428383295966124,"CPCRW_moosehare"
16,"Potr",4.85238540086742,4.46207445839062,5.20161965332874,"CPCRW_moosehare"
17,"Bene",8.57087308035958,5.22118697166443,10.7874165005154,"CPCRW_moosehare"
17,"Pigl",0.592497085780103,0.564575718116741,0.622980916373326,"CPCRW_moosehare"
17,"Pima",0.451678285815117,0.437435248132204,0.467879515652147,"CPCRW_moosehare"
