"id"	"species"	"count"	"height_from"	"height_to"	"age"
4	"Pico"	7.775	0.019	0.039	1
4	"Pico"	7.775	0.015	0.023	1
4	"Pico"	7.775	0.019	0.02	1
4	"Pico"	7.775	0.019	0.033	1
4	"Pico"	7.775	0.02	0.028	1
5	"Pico"	7.775	0.016	0.03	1
5	"Pico"	7.775	0.012	0.026	1
5	"Pico"	7.775	0.016	0.025	1
5	"Pico"	7.775	0.012	0.027	1
5	"Pico"	7.775	0.019	0.024	1
5	"Pico"	7.775	0.017	0.024	1
5	"Pico"	7.775	0.011	0.024	1
5	"Pico"	7.775	0.019	0.033	1
5	"Pico"	7.775	0.016	0.032	1
5	"Pico"	7.775	0.018	0.037	1
5	"Pico"	7.775	0.013	0.027	1
5	"Pico"	7.775	0.02	0.03	1
5	"Pico"	7.775	0.015	0.032	1
5	"Pico"	7.775	0.013	0.028	1
5	"Pico"	7.775	0.015	0.018	1
5	"Pico"	7.775	0.016	0.034	1
5	"Pico"	7.775	0.01	0.019	1
5	"Pico"	7.775	0.019	0.033	1
5	"Pico"	7.775	0.014	0.028	1
5	"Pico"	7.775	0.018	0.035	1
6	"Pico"	7.775	0.02	0.034	1
6	"Pico"	7.775	0.018	0.029	1
6	"Pico"	7.775	0.011	0.013	1
6	"Pico"	7.775	0.017	0.021	1
6	"Pico"	7.775	0.018	0.025	1
6	"Pico"	7.775	0.016	0.029	1
6	"Pico"	7.775	0.02	0.028	1
6	"Pico"	7.775	0.016	0.036	1
6	"Pico"	7.775	0.013	0.025	1
6	"Pico"	7.775	0.016	0.021	1
6	"Pico"	7.775	0.018	0.036	1
6	"Pico"	7.775	0.011	0.026	1
6	"Pico"	7.775	0.019	0.024	1
6	"Pico"	7.775	0.012	0.02	1
6	"Pico"	7.775	0.014	0.027	1
6	"Pico"	7.775	0.012	0.015	1
6	"Pico"	7.775	0.011	0.031	1
6	"Pico"	7.775	0.012	0.027	1
6	"Pico"	7.775	0.019	0.031	1
6	"Pico"	7.775	0.02	0.038	1
7	"Pico"	7.775	0.019	0.038	1
7	"Pico"	7.775	0.014	0.021	1
7	"Pico"	7.775	0.011	0.026	1
7	"Pico"	7.775	0.019	0.02	1
7	"Pico"	7.775	0.014	0.032	1
7	"Pico"	7.775	0.016	0.035	1
7	"Pico"	7.775	0.014	0.026	1
7	"Pico"	7.775	0.017	0.036	1
7	"Pico"	7.775	0.02	0.029	1
7	"Pico"	7.775	0.013	0.022	1
7	"Pico"	7.775	0.017	0.029	1
7	"Pico"	7.775	0.018	0.024	1
7	"Pico"	7.775	0.019	0.025	1
7	"Pico"	7.775	0.02	0.036	1
7	"Pico"	7.775	0.016	0.02	1
7	"Pico"	7.775	0.013	0.031	1
7	"Pico"	7.775	0.014	0.033	1
7	"Pico"	7.775	0.017	0.031	1
7	"Pico"	7.775	0.019	0.026	1
7	"Pico"	7.775	0.012	0.023	1
8	"Pico"	7.775	0.015	0.03	1
8	"Pico"	7.775	0.011	0.014	1
8	"Pico"	7.775	0.012	0.014	1
8	"Pico"	7.775	0.019	0.026	1
8	"Pico"	7.775	0.017	0.024	1
8	"Pico"	7.775	0.01	0.011	1
8	"Pico"	7.775	0.012	0.014	1
8	"Pico"	7.775	0.011	0.014	1
8	"Pico"	7.775	0.019	0.033	1
8	"Pico"	7.775	0.018	0.029	1
8	"Pico"	7.775	0.012	0.023	1
8	"Pico"	7.775	0.012	0.015	1
8	"Pico"	7.775	0.012	0.024	1
8	"Pico"	7.775	0.016	0.028	1
8	"Pico"	7.775	0.014	0.029	1
8	"Pico"	7.775	0.013	0.028	1
8	"Pico"	7.775	0.012	0.024	1
8	"Pico"	7.775	0.014	0.016	1
8	"Pico"	7.775	0.017	0.026	1
8	"Pico"	7.775	0.014	0.026	1
9	"Pico"	7.775	0.011	0.021	1
9	"Pico"	7.775	0.018	0.033	1
9	"Pico"	7.775	0.016	0.024	1
9	"Pico"	7.775	0.013	0.018	1
9	"Pico"	7.775	0.019	0.033	1
9	"Pico"	7.775	0.015	0.024	1
9	"Pico"	7.775	0.013	0.025	1
9	"Pico"	7.775	0.011	0.025	1
9	"Pico"	7.775	0.015	0.018	1
9	"Pico"	7.775	0.015	0.025	1
9	"Pico"	7.775	0.012	0.03	1
9	"Pico"	7.775	0.018	0.026	1
9	"Pico"	7.775	0.012	0.017	1
9	"Pico"	7.775	0.019	0.03	1
9	"Pico"	7.775	0.02	0.038	1
9	"Pico"	7.775	0.017	0.031	1
9	"Pico"	7.775	0.012	0.025	1
9	"Pico"	7.775	0.012	0.018	1
9	"Pico"	7.775	0.017	0.028	1
9	"Pico"	7.775	0.017	0.02	1
10	"Pico"	7.775	0.017	0.034	1
10	"Pico"	7.775	0.014	0.029	1
10	"Pico"	7.775	0.013	0.015	1
10	"Pico"	7.775	0.012	0.017	1
10	"Pico"	7.775	0.015	0.026	1
10	"Pico"	7.775	0.015	0.019	1
10	"Pico"	7.775	0.02	0.036	1
10	"Pico"	7.775	0.012	0.032	1
10	"Pico"	7.775	0.014	0.03	1
10	"Pico"	7.775	0.019	0.023	1
10	"Pico"	7.775	0.019	0.032	1
10	"Pico"	7.775	0.015	0.024	1
10	"Pico"	7.775	0.015	0.02	1
10	"Pico"	7.775	0.02	0.039	1
10	"Pico"	7.775	0.011	0.019	1
10	"Pico"	7.775	0.015	0.022	1
10	"Pico"	7.775	0.011	0.029	1
10	"Pico"	7.775	0.013	0.015	1
10	"Pico"	7.775	0.012	0.026	1
10	"Pico"	7.775	0.011	0.016	1
11	"Pico"	7.775	0.011	0.02	1
11	"Pico"	7.775	0.016	0.023	1
11	"Pico"	7.775	0.015	0.031	1
11	"Pico"	7.775	0.014	0.029	1
11	"Pico"	7.775	0.012	0.031	1
11	"Pico"	7.775	0.017	0.033	1
11	"Pico"	7.775	0.013	0.026	1
11	"Pico"	7.775	0.01	0.028	1
11	"Pico"	7.775	0.02	0.035	1
11	"Pico"	7.775	0.014	0.016	1
11	"Pico"	7.775	0.014	0.033	1
11	"Pico"	7.775	0.019	0.036	1
11	"Pico"	7.775	0.015	0.03	1
11	"Pico"	7.775	0.014	0.019	1
11	"Pico"	7.775	0.011	0.014	1
11	"Pico"	7.775	0.014	0.025	1
11	"Pico"	7.775	0.011	0.012	1
11	"Pico"	7.775	0.02	0.028	1
11	"Pico"	7.775	0.011	0.031	1
11	"Pico"	7.775	0.014	0.025	1
12	"Pico"	7.775	0.013	0.028	1
12	"Pico"	7.775	0.011	0.012	1
12	"Pico"	7.775	0.018	0.026	1
12	"Pico"	7.775	0.016	0.019	1
12	"Pico"	7.775	0.017	0.034	1
12	"Pico"	7.775	0.018	0.032	1
12	"Pico"	7.775	0.02	0.029	1
12	"Pico"	7.775	0.02	0.03	1
12	"Pico"	7.775	0.013	0.032	1
12	"Pico"	7.775	0.015	0.02	1
12	"Pico"	7.775	0.019	0.037	1
12	"Pico"	7.775	0.01	0.029	1
12	"Pico"	7.775	0.011	0.03	1
12	"Pico"	7.775	0.014	0.026	1
12	"Pico"	7.775	0.013	0.023	1
12	"Pico"	7.775	0.011	0.021	1
12	"Pico"	7.775	0.02	0.037	1
12	"Pico"	7.775	0.018	0.025	1
12	"Pico"	7.775	0.016	0.017	1
12	"Pico"	7.775	0.017	0.036	1
13	"Pico"	7.775	0.01	0.026	1
13	"Pico"	7.775	0.015	0.03	1
13	"Pico"	7.775	0.013	0.024	1
13	"Pico"	7.775	0.017	0.031	1
13	"Pico"	7.775	0.018	0.025	1
13	"Pico"	7.775	0.014	0.034	1
13	"Pico"	7.775	0.012	0.019	1
13	"Pico"	7.775	0.02	0.027	1
13	"Pico"	7.775	0.02	0.031	1
13	"Pico"	7.775	0.013	0.028	1
13	"Pico"	7.775	0.015	0.032	1
13	"Pico"	7.775	0.02	0.033	1
13	"Pico"	7.775	0.014	0.021	1
13	"Pico"	7.775	0.018	0.034	1
13	"Pico"	7.775	0.016	0.019	1
13	"Pico"	7.775	0.012	0.028	1
13	"Pico"	7.775	0.017	0.034	1
13	"Pico"	7.775	0.018	0.027	1
13	"Pico"	7.775	0.013	0.032	1
13	"Pico"	7.775	0.011	0.016	1
14	"Pico"	7.775	0.015	0.026	1
14	"Pico"	7.775	0.011	0.029	1
14	"Pico"	7.775	0.01	0.029	1
14	"Pico"	7.775	0.011	0.026	1
14	"Pico"	7.775	0.015	0.025	1
14	"Pico"	7.775	0.019	0.026	1
14	"Pico"	7.775	0.014	0.02	1
14	"Pico"	7.775	0.015	0.033	1
14	"Pico"	7.775	0.013	0.02	1
14	"Pico"	7.775	0.017	0.027	1
14	"Pico"	7.775	0.017	0.033	1
14	"Pico"	7.775	0.014	0.033	1
14	"Pico"	7.775	0.018	0.038	1
14	"Pico"	7.775	0.012	0.026	1
14	"Pico"	7.775	0.012	0.018	1
14	"Pico"	7.775	0.02	0.021	1
14	"Pico"	7.775	0.013	0.031	1
14	"Pico"	7.775	0.018	0.031	1
14	"Pico"	7.775	0.015	0.032	1
14	"Pico"	7.775	0.018	0.034	1
15	"Pico"	7.775	0.02	0.026	1
15	"Pico"	7.775	0.012	0.031	1
15	"Pico"	7.775	0.013	0.017	1
15	"Pico"	7.775	0.013	0.031	1
15	"Pico"	7.775	0.011	0.014	1
15	"Pico"	7.775	0.015	0.025	1
15	"Pico"	7.775	0.013	0.031	1
15	"Pico"	7.775	0.017	0.029	1
15	"Pico"	7.775	0.013	0.019	1
15	"Pico"	7.775	0.011	0.03	1
15	"Pico"	7.775	0.018	0.033	1
15	"Pico"	7.775	0.017	0.029	1
15	"Pico"	7.775	0.012	0.027	1
15	"Pico"	7.775	0.014	0.023	1
15	"Pico"	7.775	0.019	0.031	1
15	"Pico"	7.775	0.014	0.017	1
15	"Pico"	7.775	0.018	0.026	1
15	"Pico"	7.775	0.017	0.03	1
15	"Pico"	7.775	0.012	0.027	1
15	"Pico"	7.775	0.019	0.02	1
16	"Pico"	7.775	0.018	0.037	1
16	"Pico"	7.775	0.019	0.038	1
16	"Pico"	7.775	0.02	0.031	1
16	"Pico"	7.775	0.018	0.03	1
16	"Pico"	7.775	0.013	0.032	1
16	"Pico"	7.775	0.018	0.035	1
16	"Pico"	7.775	0.018	0.032	1
16	"Pico"	7.775	0.016	0.018	1
16	"Pico"	7.775	0.019	0.024	1
16	"Pico"	7.775	0.012	0.028	1
16	"Pico"	7.775	0.014	0.031	1
16	"Pico"	7.775	0.012	0.028	1
16	"Pico"	7.775	0.014	0.03	1
16	"Pico"	7.775	0.02	0.021	1
16	"Pico"	7.775	0.019	0.024	1
16	"Pico"	7.775	0.014	0.029	1
16	"Pico"	7.775	0.015	0.017	1
16	"Pico"	7.775	0.016	0.029	1
16	"Pico"	7.775	0.015	0.026	1
16	"Pico"	7.775	0.01	0.019	1
17	"Pico"	7.775	0.01	0.017	1
17	"Pico"	7.775	0.012	0.027	1
17	"Pico"	7.775	0.019	0.027	1
17	"Pico"	7.775	0.017	0.03	1
17	"Pico"	7.775	0.012	0.028	1
17	"Pico"	7.775	0.015	0.031	1
17	"Pico"	7.775	0.014	0.021	1
17	"Pico"	7.775	0.017	0.02	1
17	"Pico"	7.775	0.017	0.032	1
17	"Pico"	7.775	0.017	0.036	1
17	"Pico"	7.775	0.014	0.018	1
17	"Pico"	7.775	0.013	0.018	1
17	"Pico"	7.775	0.016	0.024	1
17	"Pico"	7.775	0.011	0.025	1
17	"Pico"	7.775	0.019	0.031	1
17	"Pico"	7.775	0.015	0.025	1
17	"Pico"	7.775	0.012	0.026	1
17	"Pico"	7.775	0.016	0.032	1
17	"Pico"	7.775	0.013	0.014	1
17	"Pico"	7.775	0.016	0.03	1
18	"Pico"	7.775	0.018	0.031	1
18	"Pico"	7.775	0.017	0.022	1
18	"Pico"	7.775	0.013	0.019	1
18	"Pico"	7.775	0.011	0.013	1
18	"Pico"	7.775	0.012	0.015	1
18	"Pico"	7.775	0.016	0.021	1
18	"Pico"	7.775	0.018	0.021	1
18	"Pico"	7.775	0.012	0.018	1
18	"Pico"	7.775	0.011	0.026	1
18	"Pico"	7.775	0.017	0.029	1
18	"Pico"	7.775	0.02	0.039	1
18	"Pico"	7.775	0.018	0.036	1
18	"Pico"	7.775	0.018	0.03	1
18	"Pico"	7.775	0.016	0.024	1
18	"Pico"	7.775	0.012	0.028	1
18	"Pico"	7.775	0.012	0.016	1
18	"Pico"	7.775	0.02	0.035	1
18	"Pico"	7.775	0.012	0.029	1
18	"Pico"	7.775	0.019	0.024	1
18	"Pico"	7.775	0.016	0.028	1
19	"Pico"	7.775	0.016	0.02	1
19	"Pico"	7.775	0.012	0.018	1
19	"Pico"	7.775	0.016	0.026	1
19	"Pico"	7.775	0.017	0.028	1
19	"Pico"	7.775	0.018	0.022	1
19	"Pico"	7.775	0.012	0.015	1
19	"Pico"	7.775	0.014	0.031	1
19	"Pico"	7.775	0.014	0.024	1
19	"Pico"	7.775	0.019	0.031	1
19	"Pico"	7.775	0.016	0.023	1
19	"Pico"	7.775	0.012	0.017	1
19	"Pico"	7.775	0.016	0.02	1
19	"Pico"	7.775	0.017	0.027	1
19	"Pico"	7.775	0.01	0.025	1
19	"Pico"	7.775	0.019	0.037	1
19	"Pico"	7.775	0.02	0.038	1
19	"Pico"	7.775	0.012	0.025	1
19	"Pico"	7.775	0.011	0.019	1
19	"Pico"	7.775	0.018	0.026	1
19	"Pico"	7.775	0.02	0.035	1
20	"Pico"	7.775	0.015	0.035	1
20	"Pico"	7.775	0.011	0.016	1
20	"Pico"	7.775	0.014	0.03	1
20	"Pico"	7.775	0.014	0.033	1
20	"Pico"	7.775	0.016	0.018	1
20	"Pico"	7.775	0.014	0.03	1
20	"Pico"	7.775	0.015	0.019	1
20	"Pico"	7.775	0.014	0.027	1
20	"Pico"	7.775	0.017	0.037	1
20	"Pico"	7.775	0.017	0.032	1
20	"Pico"	7.775	0.019	0.024	1
20	"Pico"	7.775	0.016	0.025	1
20	"Pico"	7.775	0.013	0.025	1
20	"Pico"	7.775	0.011	0.02	1
20	"Pico"	7.775	0.019	0.024	1
20	"Pico"	7.775	0.019	0.025	1
20	"Pico"	7.775	0.012	0.022	1
20	"Pico"	7.775	0.012	0.015	1
20	"Pico"	7.775	0.02	0.038	1
20	"Pico"	7.775	0.012	0.014	1
21	"Pico"	7.775	0.019	0.024	1
21	"Pico"	7.775	0.015	0.02	1
21	"Pico"	7.775	0.017	0.036	1
21	"Pico"	7.775	0.012	0.014	1
21	"Pico"	7.775	0.017	0.034	1
21	"Pico"	7.775	0.019	0.025	1
21	"Pico"	7.775	0.017	0.03	1
21	"Pico"	7.775	0.017	0.021	1
21	"Pico"	7.775	0.014	0.025	1
21	"Pico"	7.775	0.012	0.02	1
21	"Pico"	7.775	0.013	0.028	1
21	"Pico"	7.775	0.012	0.015	1
21	"Pico"	7.775	0.017	0.022	1
21	"Pico"	7.775	0.018	0.035	1
21	"Pico"	7.775	0.014	0.03	1
21	"Pico"	7.775	0.013	0.031	1
21	"Pico"	7.775	0.014	0.031	1
21	"Pico"	7.775	0.01	0.028	1
21	"Pico"	7.775	0.018	0.032	1
21	"Pico"	7.775	0.017	0.025	1
22	"Pico"	7.775	0.02	0.025	1
22	"Pico"	7.775	0.016	0.03	1
22	"Pico"	7.775	0.016	0.025	1
22	"Pico"	7.775	0.01	0.025	1
22	"Pico"	7.775	0.014	0.029	1
22	"Pico"	7.775	0.014	0.015	1
22	"Pico"	7.775	0.018	0.029	1
22	"Pico"	7.775	0.016	0.032	1
22	"Pico"	7.775	0.017	0.024	1
22	"Pico"	7.775	0.018	0.023	1
22	"Pico"	7.775	0.011	0.019	1
22	"Pico"	7.775	0.019	0.023	1
22	"Pico"	7.775	0.011	0.024	1
22	"Pico"	7.775	0.02	0.026	1
22	"Pico"	7.775	0.012	0.026	1
22	"Pico"	7.775	0.012	0.03	1
22	"Pico"	7.775	0.016	0.033	1
22	"Pico"	7.775	0.015	0.035	1
22	"Pico"	7.775	0.018	0.037	1
22	"Pico"	7.775	0.019	0.026	1
23	"Pico"	7.775	0.014	0.033	1
23	"Pico"	7.775	0.019	0.022	1
23	"Pico"	7.775	0.017	0.02	1
23	"Pico"	7.775	0.019	0.029	1
23	"Pico"	7.775	0.018	0.02	1
23	"Pico"	7.775	0.018	0.031	1
23	"Pico"	7.775	0.017	0.035	1
23	"Pico"	7.775	0.017	0.02	1
23	"Pico"	7.775	0.019	0.022	1
23	"Pico"	7.775	0.02	0.024	1
23	"Pico"	7.775	0.018	0.02	1
23	"Pico"	7.775	0.019	0.038	1
23	"Pico"	7.775	0.017	0.032	1
23	"Pico"	7.775	0.01	0.016	1
23	"Pico"	7.775	0.017	0.028	1
23	"Pico"	7.775	0.014	0.033	1
23	"Pico"	7.775	0.02	0.033	1
23	"Pico"	7.775	0.013	0.026	1
23	"Pico"	7.775	0.012	0.014	1
23	"Pico"	7.775	0.012	0.022	1
24	"Pico"	7.775	0.01	0.017	1
24	"Pico"	7.775	0.02	0.032	1
24	"Pico"	7.775	0.011	0.018	1
24	"Pico"	7.775	0.018	0.019	1
24	"Pico"	7.775	0.013	0.016	1
24	"Pico"	7.775	0.017	0.031	1
24	"Pico"	7.775	0.013	0.025	1
24	"Pico"	7.775	0.019	0.028	1
24	"Pico"	7.775	0.02	0.034	1
24	"Pico"	7.775	0.014	0.029	1
24	"Pico"	7.775	0.019	0.039	1
24	"Pico"	7.775	0.019	0.033	1
24	"Pico"	7.775	0.015	0.033	1
24	"Pico"	7.775	0.016	0.035	1
24	"Pico"	7.775	0.013	0.027	1
24	"Pico"	7.775	0.012	0.026	1
24	"Pico"	7.775	0.014	0.031	1
24	"Pico"	7.775	0.018	0.029	1
24	"Pico"	7.775	0.012	0.031	1
24	"Pico"	7.775	0.014	0.026	1
25	"Pico"	7.775	0.018	0.034	1
25	"Pico"	7.775	0.014	0.032	1
25	"Pico"	7.775	0.017	0.022	1
25	"Pico"	7.775	0.013	0.024	1
25	"Pico"	7.775	0.016	0.021	1
25	"Pico"	7.775	0.011	0.012	1
25	"Pico"	7.775	0.014	0.018	1
25	"Pico"	7.775	0.014	0.02	1
25	"Pico"	7.775	0.016	0.03	1
25	"Pico"	7.775	0.018	0.026	1
25	"Pico"	7.775	0.018	0.025	1
25	"Pico"	7.775	0.019	0.02	1
25	"Pico"	7.775	0.015	0.02	1
25	"Pico"	7.775	0.01	0.017	1
25	"Pico"	7.775	0.012	0.013	1
25	"Pico"	7.775	0.019	0.036	1
25	"Pico"	7.775	0.014	0.028	1
25	"Pico"	7.775	0.019	0.02	1
25	"Pico"	7.775	0.016	0.033	1
25	"Pico"	7.775	0.014	0.03	1
26	"Pico"	7.775	0.019	0.02	1
26	"Pico"	7.775	0.019	0.023	1
26	"Pico"	7.775	0.015	0.026	1
26	"Pico"	7.775	0.012	0.02	1
26	"Pico"	7.775	0.013	0.021	1
26	"Pico"	7.775	0.017	0.028	1
26	"Pico"	7.775	0.019	0.038	1
26	"Pico"	7.775	0.017	0.02	1
26	"Pico"	7.775	0.018	0.019	1
26	"Pico"	7.775	0.017	0.036	1
26	"Pico"	7.775	0.012	0.019	1
26	"Pico"	7.775	0.016	0.018	1
26	"Pico"	7.775	0.018	0.032	1
26	"Pico"	7.775	0.011	0.021	1
26	"Pico"	7.775	0.019	0.02	1
26	"Pico"	7.775	0.015	0.03	1
26	"Pico"	7.775	0.015	0.016	1
26	"Pico"	7.775	0.011	0.022	1
26	"Pico"	7.775	0.017	0.031	1
26	"Pico"	7.775	0.017	0.019	1
27	"Pico"	7.775	0.014	0.02	1
27	"Pico"	7.775	0.015	0.018	1
27	"Pico"	7.775	0.017	0.02	1
27	"Pico"	7.775	0.01	0.02	1
27	"Pico"	7.775	0.018	0.02	1
27	"Pico"	7.775	0.012	0.029	1
27	"Pico"	7.775	0.014	0.028	1
27	"Pico"	7.775	0.013	0.032	1
27	"Pico"	7.775	0.015	0.02	1
27	"Pico"	7.775	0.019	0.029	1
27	"Pico"	7.775	0.018	0.022	1
27	"Pico"	7.775	0.012	0.022	1
27	"Pico"	7.775	0.017	0.029	1
27	"Pico"	7.775	0.02	0.028	1
27	"Pico"	7.775	0.018	0.02	1
27	"Pico"	7.775	0.017	0.021	1
27	"Pico"	7.775	0.019	0.022	1
27	"Pico"	7.775	0.016	0.021	1
27	"Pico"	7.775	0.019	0.032	1
27	"Pico"	7.775	0.012	0.025	1
28	"Pico"	7.775	0.011	0.026	1
28	"Pico"	7.775	0.011	0.026	1
28	"Pico"	7.775	0.02	0.026	1
28	"Pico"	7.775	0.019	0.039	1
28	"Pico"	7.775	0.013	0.026	1
28	"Pico"	7.775	0.017	0.035	1
28	"Pico"	7.775	0.013	0.016	1
28	"Pico"	7.775	0.019	0.037	1
28	"Pico"	7.775	0.012	0.025	1
28	"Pico"	7.775	0.015	0.025	1
28	"Pico"	7.775	0.02	0.033	1
28	"Pico"	7.775	0.013	0.017	1
28	"Pico"	7.775	0.016	0.034	1
28	"Pico"	7.775	0.011	0.014	1
28	"Pico"	7.775	0.018	0.019	1
28	"Pico"	7.775	0.016	0.023	1
28	"Pico"	7.775	0.012	0.02	1
28	"Pico"	7.775	0.011	0.029	1
28	"Pico"	7.775	0.018	0.036	1
28	"Pico"	7.775	0.02	0.034	1
29	"Pico"	7.775	0.018	0.037	1
29	"Pico"	7.775	0.012	0.026	1
29	"Pico"	7.775	0.012	0.032	1
29	"Pico"	7.775	0.01	0.013	1
29	"Pico"	7.775	0.011	0.016	1
29	"Pico"	7.775	0.018	0.023	1
29	"Pico"	7.775	0.012	0.022	1
29	"Pico"	7.775	0.012	0.032	1
29	"Pico"	7.775	0.017	0.034	1
29	"Pico"	7.775	0.019	0.031	1
29	"Pico"	7.775	0.016	0.027	1
29	"Pico"	7.775	0.012	0.014	1
29	"Pico"	7.775	0.02	0.029	1
29	"Pico"	7.775	0.02	0.024	1
29	"Pico"	7.775	0.013	0.024	1
29	"Pico"	7.775	0.015	0.02	1
29	"Pico"	7.775	0.018	0.036	1
29	"Pico"	7.775	0.015	0.028	1
29	"Pico"	7.775	0.013	0.015	1
29	"Pico"	7.775	0.019	0.029	1
30	"Pico"	7.775	0.011	0.029	1
30	"Pico"	7.775	0.017	0.026	1
30	"Pico"	7.775	0.015	0.016	1
30	"Pico"	7.775	0.011	0.023	1
30	"Pico"	7.775	0.013	0.016	1
30	"Pico"	7.775	0.02	0.04	1
30	"Pico"	7.775	0.017	0.037	1
30	"Pico"	7.775	0.01	0.027	1
30	"Pico"	7.775	0.016	0.03	1
30	"Pico"	7.775	0.015	0.021	1
30	"Pico"	7.775	0.019	0.028	1
30	"Pico"	7.775	0.018	0.028	1
30	"Pico"	7.775	0.018	0.027	1
30	"Pico"	7.775	0.013	0.017	1
30	"Pico"	7.775	0.019	0.021	1
30	"Pico"	7.775	0.014	0.03	1
30	"Pico"	7.775	0.014	0.017	1
30	"Pico"	7.775	0.01	0.025	1
30	"Pico"	7.775	0.02	0.038	1
30	"Pico"	7.775	0.015	0.026	1
31	"Pico"	7.775	0.012	0.026	1
31	"Pico"	7.775	0.015	0.033	1
31	"Pico"	7.775	0.02	0.035	1
31	"Pico"	7.775	0.014	0.031	1
31	"Pico"	7.775	0.016	0.025	1
31	"Pico"	7.775	0.013	0.027	1
31	"Pico"	7.775	0.013	0.024	1
31	"Pico"	7.775	0.013	0.022	1
31	"Pico"	7.775	0.016	0.027	1
31	"Pico"	7.775	0.011	0.028	1
31	"Pico"	7.775	0.018	0.036	1
31	"Pico"	7.775	0.016	0.02	1
31	"Pico"	7.775	0.017	0.033	1
31	"Pico"	7.775	0.011	0.022	1
31	"Pico"	7.775	0.015	0.019	1
31	"Pico"	7.775	0.01	0.026	1
31	"Pico"	7.775	0.013	0.022	1
31	"Pico"	7.775	0.016	0.025	1
31	"Pico"	7.775	0.016	0.025	1
31	"Pico"	7.775	0.012	0.024	1
32	"Pico"	7.775	0.011	0.013	1
32	"Pico"	7.775	0.016	0.026	1
32	"Pico"	7.775	0.014	0.018	1
32	"Pico"	7.775	0.011	0.03	1
32	"Pico"	7.775	0.013	0.025	1
32	"Pico"	7.775	0.02	0.024	1
32	"Pico"	7.775	0.019	0.021	1
32	"Pico"	7.775	0.016	0.03	1
32	"Pico"	7.775	0.014	0.034	1
32	"Pico"	7.775	0.02	0.027	1
32	"Pico"	7.775	0.012	0.023	1
32	"Pico"	7.775	0.017	0.025	1
32	"Pico"	7.775	0.012	0.026	1
32	"Pico"	7.775	0.012	0.018	1
32	"Pico"	7.775	0.014	0.017	1
32	"Pico"	7.775	0.018	0.032	1
32	"Pico"	7.775	0.015	0.03	1
32	"Pico"	7.775	0.015	0.029	1
32	"Pico"	7.775	0.013	0.017	1
32	"Pico"	7.775	0.017	0.031	1
33	"Pico"	7.775	0.017	0.018	1
33	"Pico"	7.775	0.017	0.035	1
33	"Pico"	7.775	0.02	0.021	1
33	"Pico"	7.775	0.02	0.036	1
33	"Pico"	7.775	0.017	0.02	1
33	"Pico"	7.775	0.02	0.029	1
33	"Pico"	7.775	0.015	0.021	1
33	"Pico"	7.775	0.015	0.016	1
33	"Pico"	7.775	0.017	0.034	1
33	"Pico"	7.775	0.018	0.036	1
33	"Pico"	7.775	0.015	0.028	1
33	"Pico"	7.775	0.018	0.021	1
33	"Pico"	7.775	0.018	0.036	1
33	"Pico"	7.775	0.013	0.027	1
33	"Pico"	7.775	0.017	0.024	1
33	"Pico"	7.775	0.013	0.024	1
33	"Pico"	7.775	0.012	0.026	1
33	"Pico"	7.775	0.016	0.023	1
33	"Pico"	7.775	0.016	0.024	1
33	"Pico"	7.775	0.015	0.018	1
34	"Pico"	7.775	0.01	0.024	1
34	"Pico"	7.775	0.011	0.024	1
34	"Pico"	7.775	0.01	0.024	1
34	"Pico"	7.775	0.012	0.013	1
34	"Pico"	7.775	0.016	0.018	1
34	"Pico"	7.775	0.018	0.034	1
34	"Pico"	7.775	0.012	0.023	1
34	"Pico"	7.775	0.016	0.018	1
34	"Pico"	7.775	0.014	0.028	1
34	"Pico"	7.775	0.015	0.016	1
34	"Pico"	7.775	0.019	0.027	1
34	"Pico"	7.775	0.013	0.017	1
34	"Pico"	7.775	0.013	0.031	1
34	"Pico"	7.775	0.014	0.021	1
34	"Pico"	7.775	0.016	0.032	1
34	"Pico"	7.775	0.013	0.029	1
34	"Pico"	7.775	0.016	0.032	1
34	"Pico"	7.775	0.02	0.034	1
34	"Pico"	7.775	0.011	0.028	1
34	"Pico"	7.775	0.02	0.028	1
35	"Pico"	7.775	0.018	0.031	1
35	"Pico"	7.775	0.019	0.036	1
35	"Pico"	7.775	0.016	0.017	1
35	"Pico"	7.775	0.013	0.018	1
35	"Pico"	7.775	0.019	0.03	1
35	"Pico"	7.775	0.011	0.027	1
35	"Pico"	7.775	0.01	0.013	1
35	"Pico"	7.775	0.014	0.027	1
35	"Pico"	7.775	0.011	0.024	1
35	"Pico"	7.775	0.011	0.027	1
35	"Pico"	7.775	0.018	0.027	1
35	"Pico"	7.775	0.019	0.022	1
35	"Pico"	7.775	0.011	0.024	1
35	"Pico"	7.775	0.015	0.02	1
35	"Pico"	7.775	0.018	0.024	1
35	"Pico"	7.775	0.011	0.029	1
35	"Pico"	7.775	0.012	0.016	1
35	"Pico"	7.775	0.013	0.014	1
35	"Pico"	7.775	0.014	0.033	1
35	"Pico"	7.775	0.011	0.016	1
36	"Pico"	7.775	0.02	0.04	1
36	"Pico"	7.775	0.017	0.03	1
36	"Pico"	7.775	0.011	0.026	1
36	"Pico"	7.775	0.019	0.028	1
36	"Pico"	7.775	0.016	0.028	1
36	"Pico"	7.775	0.014	0.03	1
36	"Pico"	7.775	0.016	0.021	1
36	"Pico"	7.775	0.018	0.023	1
36	"Pico"	7.775	0.019	0.023	1
36	"Pico"	7.775	0.014	0.026	1
