"TSF","species","height","dbh","basal","height_sd","dbh_sd","basal_sd","Scenario"
28,"Bene",236.927847144726,2.28554552126605,0.0271772949736549,98.2141803954528,1.05644838117457,0.0849724653806531,"Exclosure"
28,"Pigl",125.097327474791,1.4741344400978,0.00712306315103915,33.0696968168877,0.418693080699361,0.0043129382936572,"Exclosure"
28,"Pima",109.608041737481,1.67937624403999,0.014240495775543,41.142462210499,1.05952613866948,0.0203486283598147,"Exclosure"
28,"Potr",281.15271535122,1.65698841971655,0.009501659103918,71.4418796383735,0.429682361572165,0.0180412743211592,"Exclosure"
29,"Bene",240.053614021299,2.33062567991763,0.0292063101170201,98.8458407448108,1.09743142158994,0.0939420561136609,"Exclosure"
29,"Pigl",129.366124904204,1.52446138983429,0.00703920271667177,36.491490265494,0.462918621805327,0.00446970906499316,"Exclosure"
29,"Pima",113.276326576637,1.7081943345166,0.0142074638743748,43.2718155164114,1.06196300281669,0.0211686513512301,"Exclosure"
29,"Potr",279.479367424926,1.64722047192689,0.00892298965732298,71.2389129429769,0.429465133657155,0.019402061470526,"Exclosure"
30,"Bene",245.557259623842,2.41019250275241,0.0328985814995447,99.1073741005218,1.14856670084282,0.110692053924001,"Exclosure"
30,"Pigl",133.467179327632,1.57254766313788,0.00694241232594078,39.5820126097835,0.495858095980371,0.00465547603557947,"Exclosure"
30,"Pima",116.013059914125,1.72498840517971,0.0140084999597192,45.1217076154085,1.05898422862637,0.0213608549846287,"Exclosure"
30,"Potr",279.762926913831,1.64912649738642,0.00858204167309835,70.3449300031412,0.426925170765139,0.0215640538062398,"Exclosure"
31,"Bene",250.21242202803,2.46128272360853,0.0330892823582908,99.8496645376284,1.16192877886596,0.111702021110633,"Exclosure"
31,"Pigl",138.116012005668,1.62714387050661,0.00687026841377073,43.2273904541044,0.536293663236615,0.00493179846745842,"Exclosure"
31,"Pima",119.44780863351,1.7330424697747,0.0138648899979036,46.6858869458084,1.05398893857666,0.0219269989240653,"Exclosure"
31,"Potr",279.62217587787,1.64842775151997,0.00825882351288136,69.5624718340062,0.42414647707597,0.0235207353915026,"Exclosure"
32,"Bene",249.953732438505,2.47297283774153,0.0339365720428354,102.410728728332,1.20452479674579,0.116739710964804,"Exclosure"
32,"Pigl",142.323364244083,1.67641177185665,0.00679553730725488,46.4544437466655,0.568623649719558,0.00522454645224212,"Exclosure"
32,"Pima",123.379636726607,1.75353059537789,0.0139429540726365,48.3484880945626,1.04260763916874,0.0221734054417118,"Exclosure"
32,"Potr",279.942993856083,1.65031851883917,0.00777497875286075,69.6420476502022,0.424867666389392,0.0254938271520469,"Exclosure"
33,"Bene",234.902687972329,2.39875859328961,0.0339509320744619,106.265188829978,1.30590820625078,0.123513290144877,"Exclosure"
33,"Pigl",147.237901926034,1.73430294125512,0.00670959109141759,50.2527429715789,0.615227088948765,0.00565047197662068,"Exclosure"
33,"Pima",126.390442443611,1.75852027962654,0.013730174555801,50.1228997258344,1.04235283271043,0.0224940986144748,"Exclosure"
33,"Potr",279.238076009702,1.6464554184811,0.00596908470662367,68.9750214670446,0.423778273867456,0.0277601424315844,"Exclosure"
34,"Bene",228.554855886842,2.3517420234289,0.034698265309319,105.758737216775,1.3374756972876,0.126715184596936,"Exclosure"
34,"Pigl",150.715073578224,1.77530290173948,0.00662719022530667,53.3397953143483,0.654118524332607,0.0061598345895378,"Exclosure"
34,"Pima",128.759239967268,1.77338116983367,0.014466861092149,52.3931069783085,1.04767323896264,0.023251416843946,"Exclosure"
34,"Potr",279.968527442374,1.65087894238977,0.00577799125569355,68.7964119318748,0.424497708286699,0.0292320736126165,"Exclosure"
35,"Bene",217.056260811464,2.25552407784987,0.0354888218390705,102.954508586683,1.37283461508203,0.131990363668011,"Exclosure"
35,"Pigl",154.33954554426,1.81798771991771,0.00656483400373109,56.3998556096874,0.691735230726154,0.00665075244811379,"Exclosure"
35,"Pima",130.890665792409,1.79260938145439,0.0151742406798029,54.6962929459852,1.0594558190691,0.0239781381336361,"Exclosure"
35,"Potr",281.149028399899,1.65874295844772,0.00458028946389053,68.8144406685308,0.42965175294499,0.0337988699808291,"Exclosure"
36,"Bene",222.705304033231,2.45017304675707,0.0456431300907116,104.961971122952,1.50260643839349,0.155892451061087,"Exclosure"
36,"Pigl",158.528714459637,1.86714587792617,0.00619898568333133,59.6413874835914,0.726525312024787,0.00664466121956417,"Exclosure"
36,"Pima",132.821862645731,1.80518737022119,0.0159217046134535,56.8498423965539,1.06797541983357,0.0245426929480395,"Exclosure"
36,"Potr",284.276060812793,1.67844363375274,0.00416249310642514,67.4551984771966,0.429843385511252,0.0393763030599513,"Exclosure"
37,"Bene",228.852675075723,2.52243898457023,0.047067284896847,105.974712093429,1.53310843747808,0.160825097120095,"Exclosure"
37,"Pigl",163.096867119987,1.92087985133339,0.00610834286746151,63.3257915924963,0.770017320028392,0.00700105384189462,"Exclosure"
37,"Pima",134.498886196451,1.80952826589173,0.0164411521690157,58.7648922912464,1.06501909817654,0.0249360752469839,"Exclosure"
37,"Potr",284.057825455057,1.6775337452055,0.00413799602940095,67.3134409113461,0.43315792055623,0.0427081406616904,"Exclosure"
38,"Bene",226.538765051008,2.55432445377042,0.0509798310828976,103.158270019476,1.59907303644515,0.171763823475759,"Exclosure"
38,"Pigl",167.124655551489,1.96777321157854,0.00603352711281437,66.3139053119443,0.794247815548414,0.00741595761960467,"Exclosure"
38,"Pima",135.481642203568,1.81305206582653,0.0168223386997715,60.3474919906492,1.06477085815323,0.0251788558563685,"Exclosure"
38,"Potr",283.577237375519,1.675088614675,0.0041309737912605,67.5034979383872,0.438029339841301,0.0453514731338648,"Exclosure"
39,"Bene",223.315096189187,2.53035161223579,0.0504646320062076,102.50090934035,1.62066578727468,0.169614360312178,"Exclosure"
39,"Pigl",171.534942563696,2.01925162852602,0.00595105268683689,69.5173288706186,0.824966545301126,0.0080693468177105,"Exclosure"
39,"Pima",137.562648462236,1.8252584959931,0.0173483436564754,62.3083266478404,1.06906977913804,0.0257099654653295,"Exclosure"
39,"Potr",281.661705880686,1.66392775086818,0.00405994627106163,69.1687219269654,0.449260468507644,0.0470184564786451,"Exclosure"
40,"Bene",243.12414487516,2.06625127392164,0.00553881583499361,82.8673918193413,0.829427227676155,0.0141684341687318,"Exclosure"
40,"Pigl",186.864374705193,2.20002603513548,0.00577463918546673,76.1252846308833,0.902105948764909,0.0107511681709409,"Exclosure"
40,"Pima",148.488101912247,1.83501100887971,0.0195973877247589,63.158280800792,1.04341293625613,0.0281225746431676,"Exclosure"
40,"Potr",278.545417097375,1.63850245246497,0.00255076253680168,68.2386721823108,0.401403953917196,0.00216678706524216,"Exclosure"
41,"Bene",247.202177664045,2.10031596174266,0.00560479081846373,85.3554523121722,0.849848195933146,0.0140851186716985,"Exclosure"
41,"Pigl",190.651467872725,2.24435429159083,0.00562942652364211,79.2185906746432,0.936454589734077,0.0120875898820887,"Exclosure"
41,"Pima",150.475421696364,1.85274422021377,0.0198900362303583,65.5011822973677,1.05567606267432,0.0283999370726431,"Exclosure"
41,"Potr",280.764872127518,1.65155807208415,0.00241457619325146,68.2180890604166,0.401282876832805,0.00203721609839257,"Exclosure"
42,"Bene",237.436820510195,2.01596982819132,0.00545087266490002,89.2398632984642,0.869364086107235,0.0136312594735024,"Exclosure"
42,"Pigl",194.286052220792,2.28702079859218,0.00544382999055909,82.3117836896767,0.972197984813807,0.0131623108721423,"Exclosure"
42,"Pima",152.315991523006,1.86965013465796,0.0202905653406876,67.6983050102427,1.05524387458336,0.0286375919615523,"Exclosure"
42,"Potr",280.24097953241,1.64847634973885,0.00229373963744731,67.2950119846932,0.395853010717858,0.00189155016501864,"Exclosure"
43,"Bene",215.669933949848,1.82990202576339,0.00558117598908042,86.8997662035608,0.840357699518459,0.0128467356560943,"Exclosure"
43,"Pigl",197.901425044406,2.3295389655247,0.00529584071579845,84.8724464946039,1.00230556446054,0.0142429196664969,"Exclosure"
43,"Pima",153.592732321891,1.88551348859582,0.0206451936530808,70.1457386356298,1.02317008000039,0.0292201419241349,"Exclosure"
43,"Potr",278.775704141125,1.63985708385453,0.0022021121531555,67.754795453093,0.398557620828847,0.00173728985878663,"Exclosure"
44,"Bene",202.162067930988,1.71378411634101,0.00616926425994451,81.0265082424188,0.785217774629543,0.0123173328609565,"Exclosure"
44,"Pigl",201.410245151537,2.37078047358937,0.00512768271942984,87.4921889509601,1.03292858226518,0.0161393885071864,"Exclosure"
44,"Pima",155.006986327159,1.90249679952141,0.021191391650343,73.2728137216551,0.985082003365603,0.0306073240641641,"Exclosure"
44,"Potr",279.254694194741,1.64267467109689,0.00217955109484317,67.2238588470772,0.395434463620463,0.00169303537236135,"Exclosure"
45,"Bene",198.871103792152,1.68383960537104,0.00730524703179229,73.8940251274231,0.7198388179367,0.0121866526709138,"Exclosure"
45,"Pigl",205.240597017384,2.41582366896229,0.00494588590287392,90.0220277325449,1.06264309067206,0.0180079279065947,"Exclosure"
45,"Pima",156.88279423303,1.92774497869095,0.0223480479049784,76.096641251002,0.996509839363782,0.0341681886375298,"Exclosure"
45,"Potr",277.949126202371,1.63499485992382,0.00218491040445492,67.1052187683229,0.394736581001693,0.00173072674478497,"Exclosure"
46,"Bene",204.442183497602,1.72975157063848,0.00761732005058192,74.3170602864453,0.716761215820496,0.0121666428665252,"Exclosure"
46,"Pigl",207.680665688167,2.44452891649131,0.0047919778998375,91.3439891650089,1.07827553727725,0.01945970015149,"Exclosure"
46,"Pima",158.52010102224,1.94254619333515,0.0231973311534962,78.0783326920216,1.0035109607511,0.0382355025844777,"Exclosure"
46,"Potr",277.878103730449,1.63457708123313,0.00217970885970717,66.882430136544,0.39342605918157,0.00166642392346602,"Exclosure"
47,"Bene",209.248320402183,1.76969077148323,0.00770892375731708,74.9001851689265,0.718066641950221,0.01177082914954,"Exclosure"
47,"Pigl",209.002538855428,2.4600497087287,0.00462962909527308,92.7551281028392,1.09473655336101,0.0205139845791893,"Exclosure"
47,"Pima",159.405435070254,1.94815915492395,0.0236803461834584,79.3189504375809,1.00800891667893,0.0419680411632353,"Exclosure"
47,"Potr",276.934429588954,1.62902605792689,0.00218504413458197,68.3575810176136,0.402103419296552,0.00169488737272077,"Exclosure"
48,"Bene",239.359419916445,2.03010444189702,0.00518879180124228,80.6707102034163,0.806586133514577,0.013630496247224,"Exclosure"
48,"Pigl",212.274055492911,2.49862102935898,0.00431003299198767,94.1553167032975,1.11193464742441,0.0230649052339596,"Exclosure"
48,"Pima",160.239979895609,1.95537092225629,0.0247149014530987,80.1547513022333,1.01717837251601,0.0470597121439459,"Exclosure"
48,"Potr",273.828463665238,1.61075566850396,0.00193755752873599,69.0792530796784,0.406348546633631,0.00142217846480879,"Exclosure"
49,"Bene",244.055119153268,2.06987424582506,0.00520112752680118,79.7135088872813,0.802308908024825,0.0133319050297735,"Exclosure"
49,"Pigl",213.799800642971,2.51660617909759,0.00416718194600453,95.4551817535257,1.12769058747747,0.0270106663111248,"Exclosure"
49,"Pima",160.979933369696,1.96104532431061,0.0255579404009345,80.770912637206,1.02600937565534,0.052933272643661,"Exclosure"
49,"Potr",269.208712630512,1.58358066251913,0.00194426305875635,65.8508854633141,0.387358150857984,0.00143528750613364,"Exclosure"
50,"Bene",249.624148779409,2.11695068208798,0.0052458249560572,80.6676714075311,0.811687012205286,0.0136581072985728,"Exclosure"
50,"Pigl",215.8516914893,2.54076300377891,0.0040819663322357,95.9508474589161,1.13373608859683,0.0296355245455307,"Exclosure"
50,"Pima",160.900803739243,1.94818929567439,0.0258816535208567,80.9089561021659,1.019427011422,0.0567508243263309,"Exclosure"
50,"Potr",271.446873499064,1.59674631519541,0.00192640352670232,64.9312604344543,0.381948590702155,0.0013872545295649,"Exclosure"
51,"Bene",254.609087260045,2.15928668464113,0.00519485142235682,82.8338089053212,0.831051346024989,0.0134626279947574,"Exclosure"
51,"Pigl",218.159361603524,2.56794909712737,0.00395302353948971,96.4546521048076,1.14008343176168,0.0328052741961254,"Exclosure"
51,"Pima",161.321642698338,1.95093042979267,0.026285815810433,81.0315841375541,1.02040400700623,0.0609856527314917,"Exclosure"
51,"Potr",270.67656079712,1.59221506479251,0.00191539994502554,63.4847786060483,0.373439874607477,0.00137398610630339,"Exclosure"
52,"Bene",255.931766387647,2.17098924448969,0.00507996709409204,84.9473060993338,0.851864220612941,0.012608267663119,"Exclosure"
52,"Pigl",220.564044663978,2.59628797096434,0.00383432472778109,96.3910458785315,1.13984755875982,0.0364444817360185,"Exclosure"
52,"Pima",161.562356741919,1.94688251392807,0.0268304716075437,81.0669492442732,1.02032458390527,0.0664919064903179,"Exclosure"
52,"Potr",274.179166816389,1.61281862703725,0.00187522101825419,63.689750025325,0.374645587165939,0.00134377577686828,"Exclosure"
53,"Bene",256.940800538126,2.18083348249654,0.00498073813864631,82.8876954729028,0.847132668112671,0.0130970121943151,"Exclosure"
53,"Pigl",223.730931977918,2.63355528055808,0.00374133218702737,96.6588790467869,1.14310112976139,0.0383040977354028,"Exclosure"
53,"Pima",160.914937621133,1.94067560936426,0.0268413638037947,80.7137040176108,1.0148143022201,0.0668239723132512,"Exclosure"
53,"Potr",276.86459014496,1.62861523394422,0.00186531166421488,63.6993159025887,0.374701857444103,0.00132544443973902,"Exclosure"
54,"Bene",253.930352861433,2.15737421772089,0.00496881056197495,79.6978937186382,0.840303357493273,0.0138357378233525,"Exclosure"
54,"Pigl",225.948604905404,2.6601363726355,0.0036443879771532,96.8475605891243,1.14583569213212,0.0425484525239762,"Exclosure"
54,"Pima",160.508480647946,1.93272699961212,0.0271231573222851,80.5214349077811,1.01144407578803,0.0702819595963064,"Exclosure"
54,"Potr",280.075992970431,1.64750584052253,0.00181401189832675,63.8458803179696,0.375564001941865,0.00129484020303981,"Exclosure"
55,"Bene",243.349314114026,2.06668799785049,0.00474329423388831,86.3694396687096,0.879020744900493,0.012865849040364,"Exclosure"
55,"Pigl",226.742876323672,2.66956646812147,0.00353637933697569,97.0848312345935,1.14941485809253,0.046240443152615,"Exclosure"
55,"Pima",160.307478510215,1.92553794226444,0.0272211883853032,80.3974998797592,1.0055119725396,0.0715024677535867,"Exclosure"
55,"Potr",282.610397665513,1.66241410402573,0.00177408334145943,66.3265583732523,0.390156226568204,0.00126292244645659,"Exclosure"
56,"Bene",232.196312242361,1.97086316331364,0.00481494433822619,90.7884611282594,0.900392505710209,0.0124674013127031,"Exclosure"
56,"Pigl",226.370806013689,2.66519541227355,0.00343591713100664,97.4636211698636,1.15407083113408,0.0486009396782726,"Exclosure"
56,"Pima",160.041179436625,1.92309874854501,0.027076245629621,80.2895185828739,1.0030490832962,0.0703161207625738,"Exclosure"
56,"Potr",281.572050987845,1.65630618266276,0.00171856365215062,67.9237686146299,0.39955158194905,0.00116157020976251,"Exclosure"
57,"Bene",234.103648489418,1.98749922034792,0.00485627692280462,89.2256188934923,0.894157234653547,0.0127892524506176,"Exclosure"
57,"Pigl",225.931868382556,2.6600830910616,0.00333777618699651,97.5743426227843,1.15558541854691,0.0511851203203409,"Exclosure"
57,"Pima",159.69986080067,1.91467278741275,0.0271764582937821,79.821949705292,0.995203710538665,0.0709054937737568,"Exclosure"
57,"Potr",278.546667247015,1.63850980733703,0.00163948818063922,67.368522961419,0.396285429788033,0.00108827080406061,"Exclosure"
58,"Bene",232.7515461514,1.97649604055744,0.00483693983059696,87.8774266269228,0.888835272538631,0.0123857446057393,"Exclosure"
58,"Pigl",225.364861500911,2.65344643484198,0.00323072634228715,97.4310316875624,1.15411060082981,0.0516979495090031,"Exclosure"
58,"Pima",159.581095664945,1.90701421203916,0.0269989011921347,79.6374183673819,0.988629767647418,0.0691445269688703,"Exclosure"
58,"Potr",276.199425768853,1.62470250406392,0.00160150261798976,67.2250193498253,0.395441290167148,0.00102863421866247,"Exclosure"
59,"Bene",221.721542306044,1.88231083256218,0.00502933495117818,82.7715876250222,0.847304684199982,0.0121699028160259,"Exclosure"
59,"Pigl",224.874167629656,2.64772656006845,0.00319672066663823,97.3259097832393,1.1537196699979,0.0567052053864632,"Exclosure"
59,"Pima",159.487154000835,1.90919487505854,0.0270322835273637,79.6090004087688,0.987697355420921,0.066707731186287,"Exclosure"
59,"Potr",265.814963582676,1.56361743410034,0.0015806955014855,68.2320317373781,0.401364893006473,0.0010131177021774,"Exclosure"
60,"Bene",220.132893967681,1.86818390636189,0.00498223195657404,81.9700855227655,0.836415736156359,0.0113012921222643,"Exclosure"
60,"Pigl",224.789186140124,2.64670572718044,0.00314753572619203,97.2248394969929,1.1522767882314,0.0567696089194906,"Exclosure"
60,"Pima",158.982567584758,1.90113531343783,0.0267413500934948,79.1456990898026,0.980492351204497,0.0638843078608374,"Exclosure"
60,"Potr",261.690989726527,1.53935876144593,0.00161129144543016,67.9185028177986,0.399520603640636,0.00104029199640281,"Exclosure"
61,"Bene",217.831723958738,1.84823985474136,0.0050969904020184,78.4069310605137,0.808865848653752,0.010599747673318,"Exclosure"
